ts_iso,timestamp,time,cycle,addr,pressure,unit,latency_s,source,status
2026-05-11T19:13:06.000074+03:00,1778515986.000074,9510.000058,1903,1,100.421,kPa,3.528846,DPS8000,OK
2026-05-11T19:13:11.000078+03:00,1778515991.000078,9515.000062,1904,1,100.421,kPa,3.491048,DPS8000,OK
2026-05-11T19:13:16.000076+03:00,1778515996.000076,9520.000060,1905,1,100.418,kPa,3.541457,DPS8000,OK
2026-05-11T19:13:21.000079+03:00,1778516001.000079,9525.000063,1906,1,100.420,kPa,3.491610,DPS8000,OK
2026-05-11T19:13:26.000075+03:00,1778516006.000075,9530.000059,1907,1,100.422,kPa,3.490861,DPS8000,OK
2026-05-11T19:13:31.000078+03:00,1778516011.000078,9535.000062,1908,1,100.422,kPa,3.541259,DPS8000,OK
2026-05-11T19:13:36.000077+03:00,1778516016.000077,9540.000061,1909,1,100.423,kPa,3.491411,DPS8000,OK
2026-05-11T19:13:41.000079+03:00,1778516021.000079,9545.000063,1910,1,100.423,kPa,3.491615,DPS8000,OK
2026-05-11T19:13:46.000079+03:00,1778516026.000079,9550.000063,1911,1,100.423,kPa,3.490870,DPS8000,OK
2026-05-11T19:13:51.000078+03:00,1778516031.000078,9555.000062,1912,1,100.422,kPa,3.491141,DPS8000,OK
2026-05-11T19:13:56.000077+03:00,1778516036.000077,9560.000061,1913,1,100.421,kPa,3.491402,DPS8000,OK
2026-05-11T19:14:01.000075+03:00,1778516041.000075,9565.000059,1914,1,100.423,kPa,3.482697,DPS8000,OK
2026-05-11T19:14:06.000073+03:00,1778516046.000073,9570.000057,1915,1,100.423,kPa,3.490953,DPS8000,OK
2026-05-11T19:14:11.000080+03:00,1778516051.000080,9575.000064,1916,1,100.422,kPa,3.541231,DPS8000,OK
2026-05-11T19:14:16.000079+03:00,1778516056.000079,9580.000063,1917,1,100.420,kPa,3.491452,DPS8000,OK
2026-05-11T19:14:21.000078+03:00,1778516061.000078,9585.000062,1918,1,100.420,kPa,3.528965,DPS8000,OK
2026-05-11T19:14:26.000081+03:00,1778516066.000081,9590.000065,1919,1,100.421,kPa,3.541019,DPS8000,OK
2026-05-11T19:14:31.000078+03:00,1778516071.000078,9595.000062,1920,1,100.423,kPa,3.491293,DPS8000,OK
2026-05-11T19:14:36.000076+03:00,1778516076.000076,9600.000060,1921,1,100.423,kPa,3.491487,DPS8000,OK
2026-05-11T19:14:41.000073+03:00,1778516081.000073,9605.000057,1922,1,100.422,kPa,3.528863,DPS8000,OK
2026-05-11T19:14:46.000075+03:00,1778516086.000075,9610.000059,1923,1,100.421,kPa,3.491157,DPS8000,OK
2026-05-11T19:14:51.000082+03:00,1778516091.000082,9615.000066,1924,1,100.421,kPa,3.491302,DPS8000,OK
2026-05-11T19:14:56.000076+03:00,1778516096.000076,9620.000060,1925,1,100.421,kPa,3.491667,DPS8000,OK
2026-05-11T19:15:01.000077+03:00,1778516101.000077,9625.000061,1926,1,100.422,kPa,3.486820,DPS8000,OK
2026-05-11T19:15:06.000073+03:00,1778516106.000073,9630.000057,1927,1,100.421,kPa,3.491188,DPS8000,OK
2026-05-11T19:15:11.000081+03:00,1778516111.000081,9635.000065,1928,1,100.421,kPa,3.491442,DPS8000,OK
2026-05-11T19:15:16.000075+03:00,1778516116.000075,9640.000059,1929,1,100.421,kPa,3.491725,DPS8000,OK
2026-05-11T19:15:21.000077+03:00,1778516121.000077,9645.000061,1930,1,100.421,kPa,3.540886,DPS8000,OK
2026-05-11T19:15:26.000073+03:00,1778516126.000073,9650.000057,1931,1,100.422,kPa,3.491178,DPS8000,OK
2026-05-11T19:15:31.000079+03:00,1778516131.000079,9655.000063,1932,1,100.423,kPa,3.491368,DPS8000,OK
2026-05-11T19:15:36.000074+03:00,1778516136.000074,9660.000058,1933,1,100.423,kPa,3.490806,DPS8000,OK
2026-05-11T19:15:41.000076+03:00,1778516141.000076,9665.000060,1934,1,100.423,kPa,3.491077,DPS8000,OK
2026-05-11T19:15:46.000079+03:00,1778516146.000079,9670.000063,1935,1,100.422,kPa,3.491225,DPS8000,OK
2026-05-11T19:15:51.000081+03:00,1778516151.000081,9675.000065,1936,1,100.423,kPa,3.491475,DPS8000,OK
2026-05-11T19:15:56.000079+03:00,1778516156.000079,9680.000063,1937,1,100.407,kPa,3.528871,DPS8000,OK
2026-05-11T19:16:01.000081+03:00,1778516161.000081,9685.000065,1938,1,100.423,kPa,3.491265,DPS8000,OK
2026-05-11T19:16:06.000081+03:00,1778516166.000081,9690.000065,1939,1,100.421,kPa,3.491290,DPS8000,OK
2026-05-11T19:16:11.000079+03:00,1778516171.000079,9695.000063,1940,1,100.422,kPa,3.491559,DPS8000,OK
2026-05-11T19:16:16.000081+03:00,1778516176.000081,9700.000065,1941,1,100.423,kPa,3.528877,DPS8000,OK
2026-05-11T19:16:21.000077+03:00,1778516181.000077,9705.000061,1942,1,100.422,kPa,3.491014,DPS8000,OK
2026-05-11T19:16:26.000075+03:00,1778516186.000075,9710.000059,1943,1,100.422,kPa,3.491263,DPS8000,OK
2026-05-11T19:16:31.000076+03:00,1778516191.000076,9715.000060,1944,1,100.422,kPa,3.491522,DPS8000,OK
2026-05-11T19:16:36.000074+03:00,1778516196.000074,9720.000058,1945,1,100.422,kPa,3.528858,DPS8000,OK
2026-05-11T19:16:41.000081+03:00,1778516201.000081,9725.000065,1946,1,100.422,kPa,3.491051,DPS8000,OK
2026-05-11T19:16:46.000079+03:00,1778516206.000079,9730.000063,1947,1,100.421,kPa,3.491324,DPS8000,OK
2026-05-11T19:16:51.000083+03:00,1778516211.000083,9735.000067,1948,1,100.231,kPa,3.491570,DPS8000,OK
2026-05-11T19:16:56.000080+03:00,1778516216.000080,9740.000064,1949,1,100.421,kPa,3.540876,DPS8000,OK
2026-05-11T19:17:01.000079+03:00,1778516221.000079,9745.000063,1950,1,100.421,kPa,3.491166,DPS8000,OK
2026-05-11T19:17:06.000081+03:00,1778516226.000081,9750.000065,1951,1,100.422,kPa,3.491495,DPS8000,OK
2026-05-11T19:17:11.000082+03:00,1778516231.000082,9755.000066,1952,1,100.421,kPa,3.541790,DPS8000,OK
2026-05-11T19:17:16.000080+03:00,1778516236.000080,9760.000064,1953,1,100.420,kPa,3.491025,DPS8000,OK
2026-05-11T19:17:21.000077+03:00,1778516241.000077,9765.000061,1954,1,100.404,kPa,3.491153,DPS8000,OK
2026-05-11T19:17:26.000089+03:00,1778516246.000089,9770.000073,1955,1,100.421,kPa,3.491568,DPS8000,OK
2026-05-11T19:17:31.000083+03:00,1778516251.000083,9775.000067,1956,1,100.405,kPa,3.528888,DPS8000,OK
2026-05-11T19:17:36.000081+03:00,1778516256.000081,9780.000065,1957,1,100.420,kPa,3.491097,DPS8000,OK
2026-05-11T19:17:41.000077+03:00,1778516261.000077,9785.000061,1958,1,100.420,kPa,3.491351,DPS8000,OK
2026-05-11T19:17:46.000078+03:00,1778516266.000078,9790.000062,1959,1,100.419,kPa,3.491486,DPS8000,OK
2026-05-11T19:17:51.000080+03:00,1778516271.000080,9795.000064,1960,1,100.420,kPa,3.528823,DPS8000,OK
2026-05-11T19:17:56.000077+03:00,1778516276.000077,9800.000061,1961,1,100.419,kPa,3.491029,DPS8000,OK
2026-05-11T19:18:01.000076+03:00,1778516281.000076,9805.000060,1962,1,100.420,kPa,3.491421,DPS8000,OK
2026-05-11T19:18:06.000080+03:00,1778516286.000080,9810.000064,1963,1,100.420,kPa,3.491571,DPS8000,OK
2026-05-11T19:18:11.000078+03:00,1778516291.000078,9815.000062,1964,1,100.420,kPa,3.528810,DPS8000,OK
2026-05-11T19:18:16.000078+03:00,1778516296.000078,9820.000062,1965,1,100.418,kPa,3.491212,DPS8000,OK
2026-05-11T19:18:21.000079+03:00,1778516301.000079,9825.000063,1966,1,100.418,kPa,3.491335,DPS8000,OK
2026-05-11T19:18:26.000079+03:00,1778516306.000079,9830.000063,1967,1,100.420,kPa,3.491564,DPS8000,OK
2026-05-11T19:18:31.000084+03:00,1778516311.000084,9835.000068,1968,1,100.419,kPa,3.532882,DPS8000,OK
2026-05-11T19:18:36.000077+03:00,1778516316.000077,9840.000061,1969,1,100.421,kPa,3.491077,DPS8000,OK
2026-05-11T19:18:41.000076+03:00,1778516321.000076,9845.000060,1970,1,100.418,kPa,3.491357,DPS8000,OK
2026-05-11T19:18:46.000077+03:00,1778516326.000077,9850.000061,1971,1,100.418,kPa,3.541645,DPS8000,OK
2026-05-11T19:18:51.000080+03:00,1778516331.000080,9855.000064,1972,1,100.402,kPa,3.490916,DPS8000,OK
2026-05-11T19:18:56.000079+03:00,1778516336.000079,9860.000063,1973,1,100.419,kPa,3.491180,DPS8000,OK
2026-05-11T19:19:01.000077+03:00,1778516341.000077,9865.000061,1974,1,100.420,kPa,3.491549,DPS8000,OK
2026-05-11T19:19:06.000077+03:00,1778516346.000077,9870.000061,1975,1,100.421,kPa,3.491750,DPS8000,OK
2026-05-11T19:19:11.000080+03:00,1778516351.000080,9875.000064,1976,1,100.419,kPa,3.490951,DPS8000,OK
2026-05-11T19:19:16.000078+03:00,1778516356.000078,9880.000062,1977,1,100.420,kPa,3.491246,DPS8000,OK
2026-05-11T19:19:21.000080+03:00,1778516361.000080,9885.000064,1978,1,100.418,kPa,3.491480,DPS8000,OK
2026-05-11T19:19:26.000080+03:00,1778516366.000080,9890.000064,1979,1,100.420,kPa,3.528785,DPS8000,OK
2026-05-11T19:19:31.000081+03:00,1778516371.000081,9895.000065,1980,1,100.418,kPa,3.491084,DPS8000,OK
2026-05-11T19:19:36.000080+03:00,1778516376.000080,9900.000064,1981,1,100.418,kPa,3.491587,DPS8000,OK
2026-05-11T19:19:41.000085+03:00,1778516381.000085,9905.000069,1982,1,100.418,kPa,3.541504,DPS8000,OK
2026-05-11T19:19:46.000079+03:00,1778516386.000079,9910.000063,1983,1,100.419,kPa,3.528824,DPS8000,OK
2026-05-11T19:19:51.000084+03:00,1778516391.000084,9915.000068,1984,1,100.404,kPa,3.490979,DPS8000,OK
2026-05-11T19:19:56.000081+03:00,1778516396.000081,9920.000065,1985,1,100.323,kPa,3.491239,DPS8000,OK
2026-05-11T19:20:01.000081+03:00,1778516401.000081,9925.000065,1986,1,100.418,kPa,3.491684,DPS8000,OK
2026-05-11T19:20:06.000079+03:00,1778516406.000079,9930.000063,1987,1,100.418,kPa,3.532921,DPS8000,OK
2026-05-11T19:20:11.000082+03:00,1778516411.000082,9935.000066,1988,1,100.402,kPa,3.491087,DPS8000,OK
2026-05-11T19:20:16.000081+03:00,1778516416.000081,9940.000065,1989,1,100.418,kPa,3.491370,DPS8000,OK
2026-05-11T19:20:21.000081+03:00,1778516421.000081,9945.000065,1990,1,100.418,kPa,3.491736,DPS8000,OK
2026-05-11T19:20:26.000080+03:00,1778516426.000080,9950.000064,1991,1,100.417,kPa,3.491018,DPS8000,OK
2026-05-11T19:20:31.000082+03:00,1778516431.000082,9955.000066,1992,1,100.418,kPa,3.491151,DPS8000,OK
2026-05-11T19:20:36.000080+03:00,1778516436.000080,9960.000064,1993,1,100.417,kPa,3.491572,DPS8000,OK
2026-05-11T19:20:41.000081+03:00,1778516441.000081,9965.000065,1994,1,100.402,kPa,3.491855,DPS8000,OK
2026-05-11T19:20:46.000078+03:00,1778516446.000078,9970.000062,1995,1,100.418,kPa,3.491015,DPS8000,OK
2026-05-11T19:20:51.000082+03:00,1778516451.000082,9975.000066,1996,1,100.418,kPa,3.541175,DPS8000,OK
2026-05-11T19:20:56.000085+03:00,1778516456.000085,9980.000069,1997,1,100.418,kPa,3.491463,DPS8000,OK
2026-05-11T19:21:01.000079+03:00,1778516461.000079,9985.000063,1998,1,100.417,kPa,3.528812,DPS8000,OK
2026-05-11T19:21:06.000079+03:00,1778516466.000079,9990.000063,1999,1,100.418,kPa,3.490933,DPS8000,OK
2026-05-11T19:21:11.000082+03:00,1778516471.000082,9995.000066,2000,1,100.418,kPa,3.491184,DPS8000,OK
2026-05-11T19:21:16.000079+03:00,1778516476.000079,10000.000063,2001,1,100.418,kPa,3.491453,DPS8000,OK
2026-05-11T19:21:21.000084+03:00,1778516481.000084,10005.000068,2002,1,100.402,kPa,3.528776,DPS8000,OK
2026-05-11T19:21:26.000076+03:00,1778516486.000076,10010.000060,2003,1,100.418,kPa,3.490993,DPS8000,OK
2026-05-11T19:21:31.000078+03:00,1778516491.000078,10015.000062,2004,1,100.417,kPa,3.541270,DPS8000,OK
2026-05-11T19:21:36.000078+03:00,1778516496.000078,10020.000062,2005,1,100.418,kPa,3.491548,DPS8000,OK
2026-05-11T19:21:41.000079+03:00,1778516501.000079,10025.000063,2006,1,100.418,kPa,3.528844,DPS8000,OK
2026-05-11T19:21:46.000075+03:00,1778516506.000075,10030.000059,2007,1,100.418,kPa,3.491010,DPS8000,OK
2026-05-11T19:21:51.000076+03:00,1778516511.000076,10035.000060,2008,1,100.418,kPa,3.491409,DPS8000,OK
2026-05-11T19:21:56.000081+03:00,1778516516.000081,10040.000065,2009,1,100.418,kPa,3.491545,DPS8000,OK
2026-05-11T19:22:01.000077+03:00,1778516521.000077,10045.000061,2010,1,100.418,kPa,3.528862,DPS8000,OK
2026-05-11T19:22:06.000080+03:00,1778516526.000080,10050.000064,2011,1,100.402,kPa,3.491062,DPS8000,OK
2026-05-11T19:22:11.000083+03:00,1778516531.000083,10055.000067,2012,1,100.402,kPa,3.491327,DPS8000,OK
2026-05-11T19:22:16.000085+03:00,1778516536.000085,10060.000069,2013,1,100.418,kPa,3.491610,DPS8000,OK
2026-05-11T19:22:21.000081+03:00,1778516541.000081,10065.000065,2014,1,100.418,kPa,3.490883,DPS8000,OK
2026-05-11T19:22:26.000084+03:00,1778516546.000084,10070.000068,2015,1,100.418,kPa,3.541217,DPS8000,OK
2026-05-11T19:22:31.000079+03:00,1778516551.000079,10075.000063,2016,1,100.402,kPa,3.491465,DPS8000,OK
2026-05-11T19:22:36.000077+03:00,1778516556.000077,10080.000061,2017,1,100.418,kPa,3.537722,DPS8000,OK
2026-05-11T19:22:41.000079+03:00,1778516561.000079,10085.000063,2018,1,100.417,kPa,3.541015,DPS8000,OK
2026-05-11T19:22:46.000077+03:00,1778516566.000077,10090.000061,2019,1,100.417,kPa,3.491218,DPS8000,OK
2026-05-11T19:22:51.000080+03:00,1778516571.000080,10095.000064,2020,1,100.402,kPa,3.491443,DPS8000,OK
2026-05-11T19:22:56.000078+03:00,1778516576.000078,10100.000062,2021,1,100.419,kPa,3.528801,DPS8000,OK
2026-05-11T19:23:01.000079+03:00,1778516581.000079,10105.000063,2022,1,100.402,kPa,3.491157,DPS8000,OK
2026-05-11T19:23:06.000079+03:00,1778516586.000079,10110.000063,2023,1,100.419,kPa,3.491291,DPS8000,OK
2026-05-11T19:23:11.000078+03:00,1778516591.000078,10115.000062,2024,1,100.402,kPa,3.491511,DPS8000,OK
2026-05-11T19:23:16.000077+03:00,1778516596.000077,10120.000061,2025,1,100.418,kPa,3.528891,DPS8000,OK
2026-05-11T19:23:21.000078+03:00,1778516601.000078,10125.000062,2026,1,100.418,kPa,3.541222,DPS8000,OK
2026-05-11T19:23:26.000077+03:00,1778516606.000077,10130.000061,2027,1,100.405,kPa,3.491428,DPS8000,OK
2026-05-11T19:23:31.000080+03:00,1778516611.000080,10135.000064,2028,1,100.418,kPa,3.491732,DPS8000,OK
2026-05-11T19:23:36.000077+03:00,1778516616.000077,10140.000061,2029,1,100.418,kPa,3.478904,DPS8000,OK
2026-05-11T19:23:41.000075+03:00,1778516621.000075,10145.000059,2030,1,100.402,kPa,3.491203,DPS8000,OK
2026-05-11T19:23:46.000077+03:00,1778516626.000077,10150.000061,2031,1,100.402,kPa,3.491413,DPS8000,OK
2026-05-11T19:23:51.000080+03:00,1778516631.000080,10155.000064,2032,1,100.419,kPa,3.491689,DPS8000,OK
2026-05-11T19:23:56.000076+03:00,1778516636.000076,10160.000060,2033,1,100.418,kPa,3.490949,DPS8000,OK
2026-05-11T19:24:01.000078+03:00,1778516641.000078,10165.000062,2034,1,100.402,kPa,3.491195,DPS8000,OK
2026-05-11T19:24:06.000076+03:00,1778516646.000076,10170.000060,2035,1,100.419,kPa,3.491477,DPS8000,OK
2026-05-11T19:24:11.000079+03:00,1778516651.000079,10175.000063,2036,1,100.418,kPa,3.491752,DPS8000,OK
2026-05-11T19:24:16.000078+03:00,1778516656.000078,10180.000062,2037,1,100.419,kPa,3.541026,DPS8000,OK
2026-05-11T19:24:21.000078+03:00,1778516661.000078,10185.000062,2038,1,100.419,kPa,3.491274,DPS8000,OK
2026-05-11T19:24:26.000078+03:00,1778516666.000078,10190.000062,2039,1,100.418,kPa,3.491371,DPS8000,OK
2026-05-11T19:24:31.000079+03:00,1778516671.000079,10195.000063,2040,1,100.405,kPa,3.482676,DPS8000,OK
2026-05-11T19:24:36.000075+03:00,1778516676.000075,10200.000059,2041,1,100.402,kPa,3.490912,DPS8000,OK
2026-05-11T19:24:41.000074+03:00,1778516681.000074,10205.000058,2042,1,100.403,kPa,3.491157,DPS8000,OK
2026-05-11T19:24:46.000078+03:00,1778516686.000078,10210.000062,2043,1,100.402,kPa,3.491430,DPS8000,OK
2026-05-11T19:24:51.000080+03:00,1778516691.000080,10215.000064,2044,1,100.404,kPa,3.528801,DPS8000,OK
2026-05-11T19:24:56.000076+03:00,1778516696.000076,10220.000060,2045,1,100.404,kPa,3.490946,DPS8000,OK
2026-05-11T19:25:01.000073+03:00,1778516701.000073,10225.000057,2046,1,100.403,kPa,3.491351,DPS8000,OK
2026-05-11T19:25:06.000077+03:00,1778516706.000077,10230.000061,2047,1,100.418,kPa,3.491501,DPS8000,OK
2026-05-11T19:25:11.000077+03:00,1778516711.000077,10235.000061,2048,1,100.418,kPa,3.528823,DPS8000,OK
2026-05-11T19:25:16.000076+03:00,1778516716.000076,10240.000060,2049,1,100.419,kPa,3.491057,DPS8000,OK
2026-05-11T19:25:21.000081+03:00,1778516721.000081,10245.000065,2050,1,100.418,kPa,3.491259,DPS8000,OK
2026-05-11T19:25:26.000075+03:00,1778516726.000075,10250.000059,2051,1,100.418,kPa,3.491530,DPS8000,OK
2026-05-11T19:25:31.000087+03:00,1778516731.000087,10255.000071,2052,1,100.403,kPa,3.528852,DPS8000,OK
2026-05-11T19:25:36.000082+03:00,1778516736.000082,10260.000066,2053,1,100.402,kPa,3.491036,DPS8000,OK
2026-05-11T19:25:41.000075+03:00,1778516741.000075,10265.000059,2054,1,100.418,kPa,3.491303,DPS8000,OK
2026-05-11T19:25:46.000077+03:00,1778516746.000077,10270.000061,2055,1,100.417,kPa,3.491584,DPS8000,OK
2026-05-11T19:25:51.000087+03:00,1778516751.000087,10275.000071,2056,1,100.418,kPa,3.540854,DPS8000,OK
2026-05-11T19:25:56.000077+03:00,1778516756.000077,10280.000061,2057,1,100.418,kPa,3.491252,DPS8000,OK
2026-05-11T19:26:01.000076+03:00,1778516761.000076,10285.000060,2058,1,100.399,kPa,3.491383,DPS8000,OK
2026-05-11T19:26:06.000080+03:00,1778516766.000080,10290.000064,2059,1,100.417,kPa,3.541715,DPS8000,OK
2026-05-11T19:26:11.000078+03:00,1778516771.000078,10295.000062,2060,1,100.415,kPa,3.490929,DPS8000,OK
2026-05-11T19:26:16.000083+03:00,1778516776.000083,10300.000067,2061,1,100.417,kPa,3.491142,DPS8000,OK
2026-05-11T19:26:21.000081+03:00,1778516781.000081,10305.000065,2062,1,100.402,kPa,3.491374,DPS8000,OK
2026-05-11T19:26:26.000078+03:00,1778516786.000078,10310.000062,2063,1,100.401,kPa,3.528737,DPS8000,OK
2026-05-11T19:26:31.000078+03:00,1778516791.000078,10315.000062,2064,1,100.401,kPa,3.491029,DPS8000,OK
2026-05-11T19:26:36.000077+03:00,1778516796.000077,10320.000061,2065,1,100.400,kPa,3.491193,DPS8000,OK
2026-05-11T19:26:41.000074+03:00,1778516801.000074,10325.000058,2066,1,100.415,kPa,3.491603,DPS8000,OK
2026-05-11T19:26:46.000080+03:00,1778516806.000080,10330.000064,2067,1,100.416,kPa,3.528843,DPS8000,OK
2026-05-11T19:26:51.000080+03:00,1778516811.000080,10335.000064,2068,1,100.415,kPa,3.490988,DPS8000,OK
2026-05-11T19:26:56.000084+03:00,1778516816.000084,10340.000068,2069,1,100.398,kPa,3.491286,DPS8000,OK
2026-05-11T19:27:01.000078+03:00,1778516821.000078,10345.000062,2070,1,100.414,kPa,3.541572,DPS8000,OK
2026-05-11T19:27:06.000076+03:00,1778516826.000076,10350.000060,2071,1,100.398,kPa,3.490862,DPS8000,OK
2026-05-11T19:27:11.000080+03:00,1778516831.000080,10355.000064,2072,1,100.414,kPa,3.491047,DPS8000,OK
2026-05-11T19:27:16.000080+03:00,1778516836.000080,10360.000064,2073,1,100.396,kPa,3.491329,DPS8000,OK
2026-05-11T19:27:21.000083+03:00,1778516841.000083,10365.000067,2074,1,100.397,kPa,3.491705,DPS8000,OK
2026-05-11T19:27:26.000079+03:00,1778516846.000079,10370.000063,2075,1,100.414,kPa,3.490922,DPS8000,OK
2026-05-11T19:27:31.000086+03:00,1778516851.000086,10375.000070,2076,1,100.414,kPa,3.491287,DPS8000,OK
2026-05-11T19:27:36.000077+03:00,1778516856.000077,10380.000061,2077,1,100.412,kPa,3.491463,DPS8000,OK
2026-05-11T19:27:41.000083+03:00,1778516861.000083,10385.000067,2078,1,100.396,kPa,3.528801,DPS8000,OK
2026-05-11T19:27:46.000080+03:00,1778516866.000080,10390.000064,2079,1,100.412,kPa,3.491004,DPS8000,OK
2026-05-11T19:27:51.000085+03:00,1778516871.000085,10395.000069,2080,1,100.396,kPa,3.491283,DPS8000,OK
2026-05-11T19:27:56.000077+03:00,1778516876.000077,10400.000061,2081,1,100.396,kPa,3.541587,DPS8000,OK
2026-05-11T19:28:01.000083+03:00,1778516881.000083,10405.000067,2082,1,100.412,kPa,3.490852,DPS8000,OK
2026-05-11T19:28:06.000076+03:00,1778516886.000076,10410.000060,2083,1,100.396,kPa,3.491182,DPS8000,OK
2026-05-11T19:28:11.000086+03:00,1778516891.000086,10415.000070,2084,1,100.396,kPa,3.491447,DPS8000,OK
2026-05-11T19:28:16.000074+03:00,1778516896.000074,10420.000058,2085,1,100.413,kPa,3.491628,DPS8000,OK
2026-05-11T19:28:21.000078+03:00,1778516901.000078,10425.000062,2086,1,100.412,kPa,3.490932,DPS8000,OK
2026-05-11T19:28:26.000076+03:00,1778516906.000076,10430.000060,2087,1,100.411,kPa,3.491172,DPS8000,OK
2026-05-11T19:28:31.000079+03:00,1778516911.000079,10435.000063,2088,1,100.396,kPa,3.491495,DPS8000,OK
2026-05-11T19:28:36.000079+03:00,1778516916.000079,10440.000063,2089,1,100.396,kPa,3.528913,DPS8000,OK
2026-05-11T19:28:41.000076+03:00,1778516921.000076,10445.000060,2090,1,100.395,kPa,3.491027,DPS8000,OK
2026-05-11T19:28:46.000081+03:00,1778516926.000081,10450.000065,2091,1,100.410,kPa,3.491264,DPS8000,OK
2026-05-11T19:28:51.000086+03:00,1778516931.000086,10455.000070,2092,1,100.410,kPa,3.491613,DPS8000,OK
2026-05-11T19:28:56.000080+03:00,1778516936.000080,10460.000064,2093,1,100.394,kPa,3.532855,DPS8000,OK
2026-05-11T19:29:01.000080+03:00,1778516941.000080,10465.000064,2094,1,100.394,kPa,3.491078,DPS8000,OK
2026-05-11T19:29:06.000079+03:00,1778516946.000079,10470.000063,2095,1,100.410,kPa,3.491336,DPS8000,OK
2026-05-11T19:29:11.000085+03:00,1778516951.000085,10475.000069,2096,1,100.411,kPa,3.491606,DPS8000,OK
2026-05-11T19:29:16.000075+03:00,1778516956.000075,10480.000059,2097,1,100.395,kPa,3.490861,DPS8000,OK
2026-05-11T19:29:21.000082+03:00,1778516961.000082,10485.000066,2098,1,100.408,kPa,3.491254,DPS8000,OK
2026-05-11T19:29:26.000080+03:00,1778516966.000080,10490.000064,2099,1,100.394,kPa,3.491430,DPS8000,OK
2026-05-11T19:29:31.000080+03:00,1778516971.000080,10495.000064,2100,1,100.394,kPa,3.528905,DPS8000,OK
2026-05-11T19:29:36.000079+03:00,1778516976.000079,10500.000063,2101,1,100.392,kPa,3.491061,DPS8000,OK
2026-05-11T19:29:41.000081+03:00,1778516981.000081,10505.000065,2102,1,100.393,kPa,3.491352,DPS8000,OK
2026-05-11T19:29:46.000078+03:00,1778516986.000078,10510.000062,2103,1,100.392,kPa,3.491469,DPS8000,OK
2026-05-11T19:29:51.000082+03:00,1778516991.000082,10515.000066,2104,1,100.392,kPa,3.528828,DPS8000,OK
2026-05-11T19:29:56.000079+03:00,1778516996.000079,10520.000063,2105,1,100.408,kPa,3.491016,DPS8000,OK
2026-05-11T19:30:01.000081+03:00,1778517001.000081,10525.000065,2106,1,100.393,kPa,3.491416,DPS8000,OK
2026-05-11T19:30:06.000080+03:00,1778517006.000080,10530.000064,2107,1,100.394,kPa,3.491721,DPS8000,OK
2026-05-11T19:30:11.000084+03:00,1778517011.000084,10535.000068,2108,1,100.410,kPa,3.540893,DPS8000,OK
2026-05-11T19:30:16.000078+03:00,1778517016.000078,10540.000062,2109,1,100.393,kPa,3.491121,DPS8000,OK
2026-05-11T19:30:21.000081+03:00,1778517021.000081,10545.000065,2110,1,100.392,kPa,3.491400,DPS8000,OK
2026-05-11T19:30:26.000079+03:00,1778517026.000079,10550.000063,2111,1,100.393,kPa,3.528714,DPS8000,OK
2026-05-11T19:30:31.000080+03:00,1778517031.000080,10555.000064,2112,1,100.392,kPa,3.490998,DPS8000,OK
2026-05-11T19:30:36.000079+03:00,1778517036.000079,10560.000063,2113,1,100.409,kPa,3.491210,DPS8000,OK
2026-05-11T19:30:41.000082+03:00,1778517041.000082,10565.000066,2114,1,100.393,kPa,3.491518,DPS8000,OK
2026-05-11T19:30:46.000076+03:00,1778517046.000076,10570.000060,2115,1,100.408,kPa,3.528844,DPS8000,OK
2026-05-11T19:30:51.000082+03:00,1778517051.000082,10575.000066,2116,1,100.392,kPa,3.491038,DPS8000,OK
2026-05-11T19:30:56.000080+03:00,1778517056.000080,10580.000064,2117,1,100.391,kPa,3.491349,DPS8000,OK
2026-05-11T19:31:01.000077+03:00,1778517061.000077,10585.000061,2118,1,100.392,kPa,3.491585,DPS8000,OK
2026-05-11T19:31:06.000079+03:00,1778517066.000079,10590.000063,2119,1,100.409,kPa,3.533036,DPS8000,OK
2026-05-11T19:31:11.000084+03:00,1778517071.000084,10595.000068,2120,1,100.392,kPa,3.491135,DPS8000,OK
2026-05-11T19:31:16.000082+03:00,1778517076.000082,10600.000066,2121,1,100.391,kPa,3.491414,DPS8000,OK
2026-05-11T19:31:21.000085+03:00,1778517081.000085,10605.000069,2122,1,100.392,kPa,3.491743,DPS8000,OK
2026-05-11T19:31:26.000077+03:00,1778517086.000077,10610.000061,2123,1,100.407,kPa,3.490997,DPS8000,OK
2026-05-11T19:31:31.000081+03:00,1778517091.000081,10615.000065,2124,1,100.392,kPa,3.491174,DPS8000,OK
2026-05-11T19:31:36.000077+03:00,1778517096.000077,10620.000061,2125,1,100.389,kPa,3.491440,DPS8000,OK
2026-05-11T19:31:41.000076+03:00,1778517101.000076,10625.000060,2126,1,100.391,kPa,3.528893,DPS8000,OK
2026-05-11T19:31:46.000080+03:00,1778517106.000080,10630.000064,2127,1,100.405,kPa,3.491015,DPS8000,OK
2026-05-11T19:31:51.000083+03:00,1778517111.000083,10635.000067,2128,1,100.389,kPa,3.491251,DPS8000,OK
2026-05-11T19:31:56.000076+03:00,1778517116.000076,10640.000060,2129,1,100.389,kPa,3.491540,DPS8000,OK
2026-05-11T19:32:01.000076+03:00,1778517121.000076,10645.000060,2130,1,100.390,kPa,3.528859,DPS8000,OK
